landslides,longitude,latitude,date
9,-67.00416667,18.23756,9/20/2017
7,-66.99583333,18.23756,9/20/2017
12,-66.9875,18.23756,9/20/2017
23,-66.97916667,18.23756,9/20/2017
15,-66.97083333,18.23756,9/20/2017
2,-66.9625,18.23756,9/20/2017
7,-66.95416667,18.23756,9/20/2017
32,-66.94583333,18.23756,9/20/2017
16,-66.9375,18.23756,9/20/2017
13,-66.92916667,18.23756,9/20/2017
8,-66.92083333,18.23756,9/20/2017
41,-66.9125,18.23756,9/20/2017
52,-66.90416667,18.23756,9/20/2017
31,-66.89583333,18.23756,9/20/2017
55,-66.8875,18.23756,9/20/2017
46,-66.87916667,18.23756,9/20/2017
53,-66.87083333,18.23756,9/20/2017
25,-66.8625,18.23756,9/20/2017
31,-66.85416667,18.23756,9/20/2017
77,-66.84583333,18.23756,9/20/2017
73,-66.8375,18.23756,9/20/2017
26,-66.82916667,18.23756,9/20/2017
26,-66.82083333,18.23756,9/20/2017
31,-66.8125,18.23756,9/20/2017
64,-66.80416667,18.23756,9/20/2017
3,-66.79583333,18.23756,9/20/2017
3,-66.7875,18.23756,9/20/2017
23,-66.77916667,18.23756,9/20/2017
32,-66.77083333,18.23756,9/20/2017
38,-66.7625,18.23756,9/20/2017
15,-66.75416667,18.23756,9/20/2017
18,-66.74583333,18.23756,9/20/2017
61,-66.7375,18.23756,9/20/2017
73,-66.72916667,18.23756,9/20/2017
72,-66.72083333,18.23756,9/20/2017
78,-66.7125,18.23756,9/20/2017
93,-66.70416667,18.23756,9/20/2017
132,-66.69583333,18.23756,9/20/2017
136,-66.6875,18.23756,9/20/2017
135,-66.67916667,18.23756,9/20/2017
103,-66.67083333,18.23756,9/20/2017
130,-66.6625,18.23756,9/20/2017
194,-66.65416667,18.23756,9/20/2017
154,-66.64583333,18.23756,9/20/2017
136,-66.6375,18.23756,9/20/2017
92,-66.62916667,18.23756,9/20/2017
24,-66.62083333,18.23756,9/20/2017
25,-66.6125,18.23756,9/20/2017
22,-66.60416667,18.23756,9/20/2017
22,-66.59583333,18.23756,9/20/2017
36,-66.5875,18.23756,9/20/2017
66,-66.57916667,18.23756,9/20/2017
27,-66.57083333,18.23756,9/20/2017
24,-66.5625,18.23756,9/20/2017
20,-66.55416667,18.23756,9/20/2017
20,-66.54583333,18.23756,9/20/2017
12,-66.5375,18.23756,9/20/2017
30,-66.52916667,18.23756,9/20/2017
32,-66.52083333,18.23756,9/20/2017
9,-66.5125,18.23756,9/20/2017
5,-66.50416667,18.23756,9/20/2017
7,-66.49583333,18.23756,9/20/2017
10,-66.4875,18.23756,9/20/2017
11,-66.47916667,18.23756,9/20/2017
15,-66.47083333,18.23756,9/20/2017
9,-66.4625,18.23756,9/20/2017
13,-66.45416667,18.23756,9/20/2017
7,-66.44583333,18.23756,9/20/2017
9,-66.4375,18.23756,9/20/2017
5,-66.42916667,18.23756,9/20/2017
31,-66.42083333,18.23756,9/20/2017
12,-66.4125,18.23756,9/20/2017
25,-66.40416667,18.23756,9/20/2017
28,-66.39583333,18.23756,9/20/2017
18,-66.3875,18.23756,9/20/2017
25,-66.37916667,18.23756,9/20/2017
27,-66.37083333,18.23756,9/20/2017
10,-66.3625,18.23756,9/20/2017
20,-66.35416667,18.23756,9/20/2017
14,-66.34583333,18.23756,9/20/2017
35,-66.3375,18.23756,9/20/2017
33,-66.32916667,18.23756,9/20/2017
22,-66.32083333,18.23756,9/20/2017
14,-66.3125,18.23756,9/20/2017
25,-66.30416667,18.23756,9/20/2017
22,-66.29583333,18.23756,9/20/2017
11,-66.2875,18.23756,9/20/2017
18,-66.27916667,18.23756,9/20/2017
12,-66.27083333,18.23756,9/20/2017
9,-66.25416667,18.23756,9/20/2017
22,-66.24583333,18.23756,9/20/2017
26,-66.2375,18.23756,9/20/2017
2,-66.22916667,18.23756,9/20/2017
2,-66.2125,18.23756,9/20/2017
5,-66.20416667,18.23756,9/20/2017
6,-66.19583333,18.23756,9/20/2017
5,-66.1875,18.23756,9/20/2017
7,-66.17916667,18.23756,9/20/2017
2,-66.17083333,18.23756,9/20/2017
4,-66.1625,18.23756,9/20/2017
5,-66.15416667,18.23756,9/20/2017
9,-66.14583333,18.23756,9/20/2017
6,-66.1375,18.23756,9/20/2017
14,-66.12916667,18.23756,9/20/2017
1,-66.12083333,18.23756,9/20/2017
11,-66.1125,18.23756,9/20/2017
4,-66.10416667,18.23756,9/20/2017
7,-66.09583333,18.23756,9/20/2017
1,-66.0875,18.23756,9/20/2017
4,-66.07916667,18.23756,9/20/2017
1,-66.05416667,18.23756,9/20/2017
5,-65.9875,18.23756,9/20/2017
3,-65.97916667,18.23756,9/20/2017
8,-65.97083333,18.23756,9/20/2017
1,-65.92916667,18.23756,9/20/2017
4,-65.87916667,18.23756,9/20/2017
5,-65.8625,18.23756,9/20/2017
2,-65.85416667,18.23756,9/20/2017
3,-65.82916667,18.23756,9/20/2017
1,-65.82083333,18.23756,9/20/2017
7,-65.8125,18.23756,9/20/2017
1,-65.80416667,18.23756,9/20/2017
1,-65.79583333,18.23756,9/20/2017
1,-65.7875,18.23756,9/20/2017
2,-65.77916667,18.23756,9/20/2017
4,-65.77083333,18.23756,9/20/2017
5,-65.7625,18.23756,9/20/2017
5,-65.75416667,18.23756,9/20/2017
1,-65.70416667,18.23756,9/20/2017
5,-65.6875,18.23756,9/20/2017
2,-65.6625,18.23756,9/20/2017
2,-67.14583333,18.22922667,9/20/2017
1,-67.1375,18.22922667,9/20/2017
2,-67.12916667,18.22922667,9/20/2017
3,-67.12083333,18.22922667,9/20/2017
31,-67.1125,18.22922667,9/20/2017
17,-67.10416667,18.22922667,9/20/2017
2,-67.09583333,18.22922667,9/20/2017
5,-67.0875,18.22922667,9/20/2017
4,-67.07916667,18.22922667,9/20/2017
15,-67.07083333,18.22922667,9/20/2017
9,-67.0625,18.22922667,9/20/2017
29,-67.05416667,18.22922667,9/20/2017
31,-67.04583333,18.22922667,9/20/2017
25,-67.0375,18.22922667,9/20/2017
15,-67.02916667,18.22922667,9/20/2017
37,-67.02083333,18.22922667,9/20/2017
6,-67.0125,18.22922667,9/20/2017
22,-67.00416667,18.22922667,9/20/2017
8,-66.99583333,18.22922667,9/20/2017
7,-66.9875,18.22922667,9/20/2017
10,-66.97916667,18.22922667,9/20/2017
15,-66.97083333,18.22922667,9/20/2017
16,-66.9625,18.22922667,9/20/2017
14,-66.95416667,18.22922667,9/20/2017
7,-66.94583333,18.22922667,9/20/2017
24,-66.9375,18.22922667,9/20/2017
33,-66.92916667,18.22922667,9/20/2017
32,-66.92083333,18.22922667,9/20/2017
45,-66.9125,18.22922667,9/20/2017
43,-66.90416667,18.22922667,9/20/2017
49,-66.89583333,18.22922667,9/20/2017
37,-66.8875,18.22922667,9/20/2017
19,-66.87916667,18.22922667,9/20/2017
34,-66.87083333,18.22922667,9/20/2017
35,-66.8625,18.22922667,9/20/2017
21,-66.85416667,18.22922667,9/20/2017
36,-66.84583333,18.22922667,9/20/2017
99,-66.8375,18.22922667,9/20/2017
37,-66.82916667,18.22922667,9/20/2017
23,-66.82083333,18.22922667,9/20/2017
31,-66.8125,18.22922667,9/20/2017
31,-66.80416667,18.22922667,9/20/2017
20,-66.79583333,18.22922667,9/20/2017
33,-66.7875,18.22922667,9/20/2017
10,-66.77916667,18.22922667,9/20/2017
18,-66.77083333,18.22922667,9/20/2017
38,-66.7625,18.22922667,9/20/2017
13,-66.75416667,18.22922667,9/20/2017
17,-66.74583333,18.22922667,9/20/2017
17,-66.7375,18.22922667,9/20/2017
57,-66.72916667,18.22922667,9/20/2017
101,-66.72083333,18.22922667,9/20/2017
63,-66.7125,18.22922667,9/20/2017
94,-66.70416667,18.22922667,9/20/2017
121,-66.69583333,18.22922667,9/20/2017
117,-66.6875,18.22922667,9/20/2017
63,-66.67916667,18.22922667,9/20/2017
101,-66.67083333,18.22922667,9/20/2017
108,-66.6625,18.22922667,9/20/2017
117,-66.65416667,18.22922667,9/20/2017
89,-66.64583333,18.22922667,9/20/2017
192,-66.6375,18.22922667,9/20/2017
92,-66.62916667,18.22922667,9/20/2017
40,-66.62083333,18.22922667,9/20/2017
19,-66.6125,18.22922667,9/20/2017
82,-66.60416667,18.22922667,9/20/2017
36,-66.59583333,18.22922667,9/20/2017
29,-66.5875,18.22922667,9/20/2017
44,-66.57916667,18.22922667,9/20/2017
35,-66.57083333,18.22922667,9/20/2017
16,-66.5625,18.22922667,9/20/2017
6,-66.55416667,18.22922667,9/20/2017
7,-66.54583333,18.22922667,9/20/2017
16,-66.5375,18.22922667,9/20/2017
10,-66.52916667,18.22922667,9/20/2017
19,-66.52083333,18.22922667,9/20/2017
15,-66.5125,18.22922667,9/20/2017
21,-66.50416667,18.22922667,9/20/2017
43,-66.49583333,18.22922667,9/20/2017
31,-66.4875,18.22922667,9/20/2017
14,-66.47916667,18.22922667,9/20/2017
13,-66.47083333,18.22922667,9/20/2017
8,-66.4625,18.22922667,9/20/2017
11,-66.45416667,18.22922667,9/20/2017
15,-66.44583333,18.22922667,9/20/2017
18,-66.4375,18.22922667,9/20/2017
15,-66.42916667,18.22922667,9/20/2017
17,-66.42083333,18.22922667,9/20/2017
11,-66.4125,18.22922667,9/20/2017
32,-66.40416667,18.22922667,9/20/2017
13,-66.39583333,18.22922667,9/20/2017
19,-66.3875,18.22922667,9/20/2017
18,-66.37916667,18.22922667,9/20/2017
37,-66.37083333,18.22922667,9/20/2017
26,-66.3625,18.22922667,9/20/2017
60,-66.35416667,18.22922667,9/20/2017
23,-66.34583333,18.22922667,9/20/2017
43,-66.3375,18.22922667,9/20/2017
17,-66.32916667,18.22922667,9/20/2017
50,-66.32083333,18.22922667,9/20/2017
28,-66.3125,18.22922667,9/20/2017
37,-66.30416667,18.22922667,9/20/2017
19,-66.29583333,18.22922667,9/20/2017
8,-66.2875,18.22922667,9/20/2017
23,-66.27916667,18.22922667,9/20/2017
32,-66.27083333,18.22922667,9/20/2017
6,-66.2625,18.22922667,9/20/2017
8,-66.25416667,18.22922667,9/20/2017
3,-66.24583333,18.22922667,9/20/2017
11,-66.2375,18.22922667,9/20/2017
2,-66.22916667,18.22922667,9/20/2017
3,-66.22083333,18.22922667,9/20/2017
6,-66.2125,18.22922667,9/20/2017
3,-66.20416667,18.22922667,9/20/2017
12,-66.19583333,18.22922667,9/20/2017
11,-66.17916667,18.22922667,9/20/2017
1,-66.17083333,18.22922667,9/20/2017
7,-66.1625,18.22922667,9/20/2017
1,-66.15416667,18.22922667,9/20/2017
4,-66.14583333,18.22922667,9/20/2017
13,-66.1375,18.22922667,9/20/2017
6,-66.12916667,18.22922667,9/20/2017
7,-66.12083333,18.22922667,9/20/2017
5,-66.1125,18.22922667,9/20/2017
21,-66.10416667,18.22922667,9/20/2017
18,-66.09583333,18.22922667,9/20/2017
3,-66.0875,18.22922667,9/20/2017
7,-66.07916667,18.22922667,9/20/2017
1,-66.07083333,18.22922667,9/20/2017
11,-65.9875,18.22922667,9/20/2017
6,-65.97916667,18.22922667,9/20/2017
1,-65.9625,18.22922667,9/20/2017
2,-65.82916667,18.22922667,9/20/2017
9,-65.82083333,18.22922667,9/20/2017
11,-65.8125,18.22922667,9/20/2017
12,-65.80416667,18.22922667,9/20/2017
1,-65.79583333,18.22922667,9/20/2017
1,-65.6875,18.22922667,9/20/2017
2,-65.67083333,18.22922667,9/20/2017
18,-67.1625,18.22089334,9/20/2017
5,-67.15416667,18.22089334,9/20/2017
3,-67.14583333,18.22089334,9/20/2017
4,-67.1375,18.22089334,9/20/2017
29,-67.12916667,18.22089334,9/20/2017
35,-67.12083333,18.22089334,9/20/2017
24,-67.1125,18.22089334,9/20/2017
30,-67.10416667,18.22089334,9/20/2017
3,-67.09583333,18.22089334,9/20/2017
8,-67.0875,18.22089334,9/20/2017
8,-67.07916667,18.22089334,9/20/2017
31,-67.07083333,18.22089334,9/20/2017
22,-67.0625,18.22089334,9/20/2017
26,-67.05416667,18.22089334,9/20/2017
45,-67.04583333,18.22089334,9/20/2017
19,-67.0375,18.22089334,9/20/2017
14,-67.02916667,18.22089334,9/20/2017
62,-67.02083333,18.22089334,9/20/2017
31,-67.0125,18.22089334,9/20/2017
24,-67.00416667,18.22089334,9/20/2017
11,-66.99583333,18.22089334,9/20/2017
5,-66.9875,18.22089334,9/20/2017
12,-66.97916667,18.22089334,9/20/2017
15,-66.97083333,18.22089334,9/20/2017
27,-66.9625,18.22089334,9/20/2017
24,-66.95416667,18.22089334,9/20/2017
41,-66.94583333,18.22089334,9/20/2017
34,-66.9375,18.22089334,9/20/2017
36,-66.92916667,18.22089334,9/20/2017
39,-66.92083333,18.22089334,9/20/2017
17,-66.9125,18.22089334,9/20/2017
29,-66.90416667,18.22089334,9/20/2017
12,-66.89583333,18.22089334,9/20/2017
12,-66.8875,18.22089334,9/20/2017
4,-66.87916667,18.22089334,9/20/2017
43,-66.87083333,18.22089334,9/20/2017
51,-66.8625,18.22089334,9/20/2017
22,-66.85416667,18.22089334,9/20/2017
51,-66.84583333,18.22089334,9/20/2017
51,-66.8375,18.22089334,9/20/2017
37,-66.82916667,18.22089334,9/20/2017
17,-66.82083333,18.22089334,9/20/2017
24,-66.8125,18.22089334,9/20/2017
14,-66.80416667,18.22089334,9/20/2017
22,-66.79583333,18.22089334,9/20/2017
5,-66.7875,18.22089334,9/20/2017
16,-66.77916667,18.22089334,9/20/2017
15,-66.77083333,18.22089334,9/20/2017
18,-66.7625,18.22089334,9/20/2017
26,-66.75416667,18.22089334,9/20/2017
18,-66.74583333,18.22089334,9/20/2017
12,-66.7375,18.22089334,9/20/2017
21,-66.72916667,18.22089334,9/20/2017
29,-66.72083333,18.22089334,9/20/2017
19,-66.7125,18.22089334,9/20/2017
53,-66.70416667,18.22089334,9/20/2017
33,-66.69583333,18.22089334,9/20/2017
64,-66.6875,18.22089334,9/20/2017
58,-66.67916667,18.22089334,9/20/2017
118,-66.67083333,18.22089334,9/20/2017
114,-66.6625,18.22089334,9/20/2017
191,-66.65416667,18.22089334,9/20/2017
98,-66.64583333,18.22089334,9/20/2017
138,-66.6375,18.22089334,9/20/2017
114,-66.62916667,18.22089334,9/20/2017
101,-66.62083333,18.22089334,9/20/2017
64,-66.6125,18.22089334,9/20/2017
29,-66.60416667,18.22089334,9/20/2017
24,-66.59583333,18.22089334,9/20/2017
32,-66.5875,18.22089334,9/20/2017
50,-66.57916667,18.22089334,9/20/2017
52,-66.57083333,18.22089334,9/20/2017
10,-66.5625,18.22089334,9/20/2017
9,-66.55416667,18.22089334,9/20/2017
6,-66.5375,18.22089334,9/20/2017
1,-66.52916667,18.22089334,9/20/2017
6,-66.52083333,18.22089334,9/20/2017
3,-66.5125,18.22089334,9/20/2017
17,-66.50416667,18.22089334,9/20/2017
18,-66.49583333,18.22089334,9/20/2017
7,-66.4875,18.22089334,9/20/2017
10,-66.47916667,18.22089334,9/20/2017
8,-66.47083333,18.22089334,9/20/2017
8,-66.4625,18.22089334,9/20/2017
13,-66.45416667,18.22089334,9/20/2017
23,-66.44583333,18.22089334,9/20/2017
19,-66.4375,18.22089334,9/20/2017
24,-66.42916667,18.22089334,9/20/2017
15,-66.42083333,18.22089334,9/20/2017
11,-66.4125,18.22089334,9/20/2017
24,-66.40416667,18.22089334,9/20/2017
7,-66.39583333,18.22089334,9/20/2017
9,-66.3875,18.22089334,9/20/2017
14,-66.37916667,18.22089334,9/20/2017
27,-66.37083333,18.22089334,9/20/2017
21,-66.3625,18.22089334,9/20/2017
4,-66.35416667,18.22089334,9/20/2017
22,-66.34583333,18.22089334,9/20/2017
41,-66.3375,18.22089334,9/20/2017
61,-66.32916667,18.22089334,9/20/2017
60,-66.32083333,18.22089334,9/20/2017
28,-66.3125,18.22089334,9/20/2017
33,-66.30416667,18.22089334,9/20/2017
29,-66.29583333,18.22089334,9/20/2017
52,-66.2875,18.22089334,9/20/2017
24,-66.27916667,18.22089334,9/20/2017
16,-66.27083333,18.22089334,9/20/2017
7,-66.2625,18.22089334,9/20/2017
5,-66.25416667,18.22089334,9/20/2017
12,-66.24583333,18.22089334,9/20/2017
8,-66.2375,18.22089334,9/20/2017
1,-66.22916667,18.22089334,9/20/2017
5,-66.22083333,18.22089334,9/20/2017
2,-66.2125,18.22089334,9/20/2017
5,-66.20416667,18.22089334,9/20/2017
7,-66.19583333,18.22089334,9/20/2017
6,-66.1875,18.22089334,9/20/2017
7,-66.17916667,18.22089334,9/20/2017
9,-66.1625,18.22089334,9/20/2017
6,-66.15416667,18.22089334,9/20/2017
16,-66.14583333,18.22089334,9/20/2017
1,-66.1375,18.22089334,9/20/2017
1,-66.12083333,18.22089334,9/20/2017
16,-66.10416667,18.22089334,9/20/2017
9,-66.09583333,18.22089334,9/20/2017
17,-66.0875,18.22089334,9/20/2017
25,-66.07916667,18.22089334,9/20/2017
13,-66.07083333,18.22089334,9/20/2017
2,-65.97916667,18.22089334,9/20/2017
7,-65.97083333,18.22089334,9/20/2017
1,-65.9625,18.22089334,9/20/2017
1,-65.94583333,18.22089334,9/20/2017
2,-65.92083333,18.22089334,9/20/2017
1,-65.84583333,18.22089334,9/20/2017
2,-65.82083333,18.22089334,9/20/2017
4,-65.8125,18.22089334,9/20/2017
1,-65.80416667,18.22089334,9/20/2017
1,-65.79583333,18.22089334,9/20/2017
1,-65.75416667,18.22089334,9/20/2017
1,-65.7375,18.22089334,9/20/2017
8,-65.6875,18.22089334,9/20/2017
1,-67.1375,18.21256,9/20/2017
15,-67.1125,18.21256,9/20/2017
19,-67.10416667,18.21256,9/20/2017
19,-67.09583333,18.21256,9/20/2017
23,-67.0875,18.21256,9/20/2017
19,-67.07916667,18.21256,9/20/2017
23,-67.07083333,18.21256,9/20/2017
5,-67.0625,18.21256,9/20/2017
5,-67.05416667,18.21256,9/20/2017
11,-67.04583333,18.21256,9/20/2017
12,-67.0375,18.21256,9/20/2017
6,-67.02916667,18.21256,9/20/2017
32,-67.02083333,18.21256,9/20/2017
91,-67.0125,18.21256,9/20/2017
43,-67.00416667,18.21256,9/20/2017
62,-66.99583333,18.21256,9/20/2017
34,-66.9875,18.21256,9/20/2017
41,-66.97916667,18.21256,9/20/2017
10,-66.97083333,18.21256,9/20/2017
14,-66.9625,18.21256,9/20/2017
22,-66.95416667,18.21256,9/20/2017
47,-66.94583333,18.21256,9/20/2017
53,-66.9375,18.21256,9/20/2017
25,-66.92916667,18.21256,9/20/2017
2,-66.92083333,18.21256,9/20/2017
6,-66.9125,18.21256,9/20/2017
3,-66.90416667,18.21256,9/20/2017
1,-66.89583333,18.21256,9/20/2017
11,-66.8875,18.21256,9/20/2017
5,-66.87916667,18.21256,9/20/2017
30,-66.87083333,18.21256,9/20/2017
29,-66.8625,18.21256,9/20/2017
9,-66.85416667,18.21256,9/20/2017
9,-66.84583333,18.21256,9/20/2017
11,-66.8375,18.21256,9/20/2017
32,-66.82916667,18.21256,9/20/2017
53,-66.82083333,18.21256,9/20/2017
34,-66.8125,18.21256,9/20/2017
19,-66.80416667,18.21256,9/20/2017
35,-66.79583333,18.21256,9/20/2017
21,-66.7875,18.21256,9/20/2017
17,-66.77916667,18.21256,9/20/2017
14,-66.77083333,18.21256,9/20/2017
11,-66.7625,18.21256,9/20/2017
8,-66.75416667,18.21256,9/20/2017
1,-66.74583333,18.21256,9/20/2017
7,-66.72916667,18.21256,9/20/2017
35,-66.72083333,18.21256,9/20/2017
32,-66.7125,18.21256,9/20/2017
2,-66.70416667,18.21256,9/20/2017
13,-66.69583333,18.21256,9/20/2017
45,-66.6875,18.21256,9/20/2017
29,-66.67916667,18.21256,9/20/2017
87,-66.67083333,18.21256,9/20/2017
113,-66.6625,18.21256,9/20/2017
84,-66.65416667,18.21256,9/20/2017
84,-66.64583333,18.21256,9/20/2017
143,-66.6375,18.21256,9/20/2017
113,-66.62916667,18.21256,9/20/2017
105,-66.62083333,18.21256,9/20/2017
50,-66.6125,18.21256,9/20/2017
54,-66.60416667,18.21256,9/20/2017
73,-66.59583333,18.21256,9/20/2017
65,-66.5875,18.21256,9/20/2017
109,-66.57916667,18.21256,9/20/2017
58,-66.57083333,18.21256,9/20/2017
45,-66.5625,18.21256,9/20/2017
47,-66.55416667,18.21256,9/20/2017
5,-66.54583333,18.21256,9/20/2017
3,-66.52916667,18.21256,9/20/2017
3,-66.52083333,18.21256,9/20/2017
5,-66.5125,18.21256,9/20/2017
2,-66.50416667,18.21256,9/20/2017
13,-66.49583333,18.21256,9/20/2017
2,-66.4875,18.21256,9/20/2017
15,-66.47916667,18.21256,9/20/2017
8,-66.47083333,18.21256,9/20/2017
18,-66.4625,18.21256,9/20/2017
2,-66.45416667,18.21256,9/20/2017
1,-66.44583333,18.21256,9/20/2017
24,-66.4375,18.21256,9/20/2017
22,-66.42916667,18.21256,9/20/2017
10,-66.42083333,18.21256,9/20/2017
4,-66.4125,18.21256,9/20/2017
31,-66.40416667,18.21256,9/20/2017
6,-66.39583333,18.21256,9/20/2017
8,-66.3875,18.21256,9/20/2017
26,-66.37916667,18.21256,9/20/2017
3,-66.37083333,18.21256,9/20/2017
18,-66.3625,18.21256,9/20/2017
50,-66.35416667,18.21256,9/20/2017
25,-66.34583333,18.21256,9/20/2017
61,-66.3375,18.21256,9/20/2017
70,-66.32916667,18.21256,9/20/2017
82,-66.32083333,18.21256,9/20/2017
32,-66.3125,18.21256,9/20/2017
35,-66.30416667,18.21256,9/20/2017
30,-66.29583333,18.21256,9/20/2017
17,-66.2875,18.21256,9/20/2017
27,-66.27916667,18.21256,9/20/2017
23,-66.27083333,18.21256,9/20/2017
13,-66.2625,18.21256,9/20/2017
6,-66.24583333,18.21256,9/20/2017
2,-66.2375,18.21256,9/20/2017
8,-66.20416667,18.21256,9/20/2017
4,-66.19583333,18.21256,9/20/2017
1,-66.1875,18.21256,9/20/2017
6,-66.17916667,18.21256,9/20/2017
3,-66.17083333,18.21256,9/20/2017
4,-66.1625,18.21256,9/20/2017
14,-66.15416667,18.21256,9/20/2017
10,-66.14583333,18.21256,9/20/2017
3,-66.1375,18.21256,9/20/2017
3,-66.12916667,18.21256,9/20/2017
8,-66.10416667,18.21256,9/20/2017
17,-66.0875,18.21256,9/20/2017
8,-66.07916667,18.21256,9/20/2017
14,-66.07083333,18.21256,9/20/2017
3,-66.0625,18.21256,9/20/2017
1,-66.04583333,18.21256,9/20/2017
5,-66.0125,18.21256,9/20/2017
4,-65.97083333,18.21256,9/20/2017
1,-65.95416667,18.21256,9/20/2017
1,-65.94583333,18.21256,9/20/2017
1,-65.9375,18.21256,9/20/2017
1,-65.92916667,18.21256,9/20/2017
1,-65.9125,18.21256,9/20/2017
1,-65.89583333,18.21256,9/20/2017
4,-65.80416667,18.21256,9/20/2017
4,-65.74583333,18.21256,9/20/2017
5,-67.12916667,18.20422667,9/20/2017
8,-67.12083333,18.20422667,9/20/2017
14,-67.1125,18.20422667,9/20/2017
5,-67.10416667,18.20422667,9/20/2017
21,-67.09583333,18.20422667,9/20/2017
18,-67.0875,18.20422667,9/20/2017
38,-67.07916667,18.20422667,9/20/2017
17,-67.07083333,18.20422667,9/20/2017
5,-67.0625,18.20422667,9/20/2017
1,-67.05416667,18.20422667,9/20/2017
4,-67.04583333,18.20422667,9/20/2017
16,-67.0375,18.20422667,9/20/2017
4,-67.02916667,18.20422667,9/20/2017
44,-67.02083333,18.20422667,9/20/2017
67,-67.0125,18.20422667,9/20/2017
30,-67.00416667,18.20422667,9/20/2017
69,-66.99583333,18.20422667,9/20/2017
69,-66.9875,18.20422667,9/20/2017
44,-66.97916667,18.20422667,9/20/2017
76,-66.97083333,18.20422667,9/20/2017
50,-66.9625,18.20422667,9/20/2017
39,-66.95416667,18.20422667,9/20/2017
39,-66.94583333,18.20422667,9/20/2017
11,-66.9375,18.20422667,9/20/2017
7,-66.92916667,18.20422667,9/20/2017
17,-66.92083333,18.20422667,9/20/2017
11,-66.9125,18.20422667,9/20/2017
4,-66.90416667,18.20422667,9/20/2017
26,-66.89583333,18.20422667,9/20/2017
40,-66.8875,18.20422667,9/20/2017
14,-66.87916667,18.20422667,9/20/2017
6,-66.87083333,18.20422667,9/20/2017
3,-66.8625,18.20422667,9/20/2017
22,-66.84583333,18.20422667,9/20/2017
4,-66.8375,18.20422667,9/20/2017
15,-66.82916667,18.20422667,9/20/2017
45,-66.82083333,18.20422667,9/20/2017
92,-66.8125,18.20422667,9/20/2017
26,-66.80416667,18.20422667,9/20/2017
14,-66.79583333,18.20422667,9/20/2017
14,-66.7875,18.20422667,9/20/2017
48,-66.77916667,18.20422667,9/20/2017
28,-66.77083333,18.20422667,9/20/2017
8,-66.7625,18.20422667,9/20/2017
8,-66.75416667,18.20422667,9/20/2017
3,-66.74583333,18.20422667,9/20/2017
20,-66.7375,18.20422667,9/20/2017
14,-66.72916667,18.20422667,9/20/2017
21,-66.72083333,18.20422667,9/20/2017
27,-66.7125,18.20422667,9/20/2017
2,-66.70416667,18.20422667,9/20/2017
8,-66.69583333,18.20422667,9/20/2017
10,-66.6875,18.20422667,9/20/2017
30,-66.67916667,18.20422667,9/20/2017
62,-66.67083333,18.20422667,9/20/2017
59,-66.6625,18.20422667,9/20/2017
30,-66.65416667,18.20422667,9/20/2017
89,-66.64583333,18.20422667,9/20/2017
130,-66.6375,18.20422667,9/20/2017
89,-66.62916667,18.20422667,9/20/2017
40,-66.62083333,18.20422667,9/20/2017
52,-66.6125,18.20422667,9/20/2017
31,-66.60416667,18.20422667,9/20/2017
66,-66.59583333,18.20422667,9/20/2017
55,-66.5875,18.20422667,9/20/2017
87,-66.57916667,18.20422667,9/20/2017
32,-66.57083333,18.20422667,9/20/2017
24,-66.5625,18.20422667,9/20/2017
22,-66.55416667,18.20422667,9/20/2017
15,-66.54583333,18.20422667,9/20/2017
1,-66.5375,18.20422667,9/20/2017
1,-66.52916667,18.20422667,9/20/2017
4,-66.52083333,18.20422667,9/20/2017
18,-66.5125,18.20422667,9/20/2017
9,-66.50416667,18.20422667,9/20/2017
26,-66.49583333,18.20422667,9/20/2017
7,-66.4875,18.20422667,9/20/2017
12,-66.47916667,18.20422667,9/20/2017
21,-66.47083333,18.20422667,9/20/2017
49,-66.4625,18.20422667,9/20/2017
15,-66.45416667,18.20422667,9/20/2017
18,-66.44583333,18.20422667,9/20/2017
43,-66.4375,18.20422667,9/20/2017
13,-66.42916667,18.20422667,9/20/2017
7,-66.42083333,18.20422667,9/20/2017
13,-66.4125,18.20422667,9/20/2017
10,-66.40416667,18.20422667,9/20/2017
29,-66.39583333,18.20422667,9/20/2017
12,-66.3875,18.20422667,9/20/2017
8,-66.37916667,18.20422667,9/20/2017
10,-66.37083333,18.20422667,9/20/2017
10,-66.3625,18.20422667,9/20/2017
21,-66.35416667,18.20422667,9/20/2017
41,-66.34583333,18.20422667,9/20/2017
27,-66.3375,18.20422667,9/20/2017
48,-66.32916667,18.20422667,9/20/2017
50,-66.32083333,18.20422667,9/20/2017
21,-66.3125,18.20422667,9/20/2017
15,-66.30416667,18.20422667,9/20/2017
47,-66.29583333,18.20422667,9/20/2017
8,-66.2875,18.20422667,9/20/2017
7,-66.27916667,18.20422667,9/20/2017
6,-66.27083333,18.20422667,9/20/2017
7,-66.2625,18.20422667,9/20/2017
2,-66.25416667,18.20422667,9/20/2017
1,-66.24583333,18.20422667,9/20/2017
1,-66.22916667,18.20422667,9/20/2017
20,-66.22083333,18.20422667,9/20/2017
2,-66.2125,18.20422667,9/20/2017
4,-66.20416667,18.20422667,9/20/2017
6,-66.1875,18.20422667,9/20/2017
7,-66.17916667,18.20422667,9/20/2017
6,-66.17083333,18.20422667,9/20/2017
7,-66.1625,18.20422667,9/20/2017
30,-66.15416667,18.20422667,9/20/2017
5,-66.14583333,18.20422667,9/20/2017
