OBJECTID,landslide_trigger,event_date,latitude,longitude,landslide_size
5700997,rain,2018-05-24 00:00:00,39.17932173,-120.22986371,small
5700998,downpour,2018-05-26 00:00:00,27.232798090000003,88.59292517,medium
5700999,downpour,2018-05-21 00:00:00,37.86461199,-80.35035853000001,small
5701000,downpour,2018-05-27 00:00:00,37.23232173,-80.04148719,small
5701001,downpour,2018-05-28 00:00:00,37.76858896,-80.88388581999999,small
5701002,downpour,2018-05-28 00:00:00,37.44572304,-80.99075564,small
5701004,downpour,2018-05-27 00:00:00,11.64235289,78.13176899,small
5701005,continuous_rain,2018-05-22 00:00:00,38.89791046,-77.03714928,small
5701007,rain,2018-05-24 00:00:00,41.72253164,-77.44038565,small
5701008,rain,2018-05-22 21:00:00,41.43490813,-77.21083125000001,small
5701009,rain,2017-02-05 00:00:00,44.41468206,-123.74623069,large
5701010,rain,2018-04-12 00:00:00,46.2664498,-123.29357848,medium
5701012,rain,2018-06-02 00:00:00,47.16860441,-120.97715072,small
5701014,rain,2018-06-03 01:00:00,24.98793655,93.49870413,medium
5701015,rain,2018-05-22 03:00:00,29.50293268,103.5044167,small
5701016,downpour,2018-05-20 00:00:00,29.401237,107.86090092,medium
5701017,downpour,2018-05-26 00:00:00,6.67136481,38.48117754,unknown
5701018,downpour,2018-05-26 00:00:00,6.18450607,37.20610642,unknown
5701019,downpour,2018-05-24 00:00:00,0.97949955,35.56237654,small
5701020,downpour,2018-05-05 00:00:00,-0.55465939,37.05724668,small
5701021,downpour,2018-05-30 00:00:00,34.985662,32.78684365,small
5701022,downpour,2018-05-30 00:00:00,34.93640472,32.811347330000004,small
5701023,downpour,2018-05-30 00:00:00,34.946460169999995,33.174887819999995,small
5701024,continuous_rain,2018-05-30 00:00:00,39.3383886,-81.41111074,small
5701025,rain,2018-05-21 00:00:00,38.05971284,-79.83503112,small
5701026,rain,2018-05-21 00:00:00,38.00890954,-79.855078,small
5701027,rain,2018-05-19 00:00:00,37.32275361,-79.52959768,small
5701028,downpour,2018-05-30 00:00:00,38.36491599,-78.55522429,small
5701029,rain,2018-06-02 00:00:00,39.00458594,-79.00299267,small
5701030,downpour,2018-05-19 00:00:00,38.68258231,-76.53269362,small
5701031,downpour,2018-05-28 22:00:00,39.3002112,-80.17589133999999,small
5701032,rain,2018-06-01 23:00:00,39.42877467,-80.16601700999999,small
5701033,downpour,2018-05-27 00:00:00,40.08986698,-80.90894754,medium
5701034,rain,2018-05-01 00:00:00,39.97013578,-80.72711708000001,small
5701035,downpour,2018-05-31 00:00:00,36.05340162,-81.6029003,small
5701036,downpour,2018-05-30 17:00:00,36.17049089,-81.56270297,medium
5701037,snowfall_snowmelt,2018-05-29 00:00:00,34.31775167,75.54649874,medium
5701038,rain,2018-05-30 00:00:00,34.309258789999994,75.53528588,small
5701039,rain,2018-05-29 00:00:00,34.43134194,75.74123394,medium
5701042,rain,2018-04-28 00:00:00,57.6728278,-2.33580741,small
5701043,rain,2018-06-01 00:00:00,40.67564912,-89.65841412,small
5701044,rain,2018-05-29 00:00:00,39.55379682,-82.57832721,small
5701047,downpour,2018-05-23 00:00:00,50.47670366,7.586365799999999,small
5701049,downpour,2018-06-02 00:00:00,51.32749936,-2.8383357200000003,small
5701050,downpour,2018-05-27 17:00:00,52.36623484,-1.83378522,small
5701051,continuous_rain,2018-03-18 16:00:00,-13.15903334,-72.53286657,small
5701052,downpour,2018-05-29 00:00:00,12.89375619,74.85580684,small
5701053,downpour,2018-05-24 00:00:00,43.14654152000001,-110.83266477,small
5701055,rain,2018-05-21 00:00:00,44.980610860000006,-107.64996439,small
5701056,downpour,2018-05-20 00:00:00,23.79260297,91.53090192,medium
5701057,downpour,2018-05-20 00:00:00,23.71701896,91.61577214,medium
5701059,downpour,2018-05-21 00:00:00,6.965074,80.516389,small
5701060,rain,2018-04-30 00:00:00,44.49276819,-109.99730397,small
5701061,rain,2018-05-29 00:00:00,44.49271955,-109.99725728,small
5701062,rain,2018-05-27 13:00:00,44.49280353,-109.99735703,small
5701064,downpour,2018-05-31 00:00:00,14.4961195,-91.34417618,medium
5701065,downpour,2018-05-31 00:00:00,14.500184,-91.3336866,medium
5701066,downpour,2018-05-27 17:00:00,44.87116517,-109.65355381,medium
5701067,rain,2018-06-01 00:00:00,54.40492494,-0.72752684,small
5701068,downpour,2018-06-01 00:00:00,30.72203108,78.44517325,small
5701071,rain,2018-05-31 00:00:00,59.55275613,-135.12126081999995,medium
5701072,downpour,2018-05-02 00:00:00,-19.04126765,178.17039533,small
5701074,downpour,2018-06-02 21:00:00,40.635883,47.75380809,large
5701076,rain,2018-05-02 11:00:00,50.16266598,-119.50682566,small
5701077,downpour,2018-06-03 15:00:00,0.57086964,124.3013871,medium
5701079,downpour,2018-06-05 00:00:00,7.92262,98.27796676,small
5701080,downpour,2018-06-05 04:00:00,35.46364432,-82.28151270999999,medium
5701083,downpour,2018-05-25 00:00:00,50.88346671,4.5056491,medium
5701084,continuous_rain,2018-06-05 05:00:00,27.717484430000003,84.44591267,medium
5701085,continuous_rain,2018-06-05 18:00:00,22.87370331,92.7581259,medium
5701086,downpour,2018-06-04 19:00:00,47.71450198,7.12972136,medium
5701087,downpour,2018-04-29 00:00:00,-45.87956885,170.55163987,small
5701088,downpour,2018-06-05 00:00:00,21.52582147,104.48483373,medium
5701089,rain,2006-03-26 00:00:00,42.07545754,21.49623889,unknown
5701090,downpour,2017-02-15 00:00:00,47.64261338,-122.34434572,small
5701091,downpour,2018-06-20 00:00:00,40.07225411,-80.73723073000001,small
5701092,continuous_rain,2018-06-09 00:00:00,41.20366271,-7.54820904,small
5701093,continuous_rain,2018-02-19 00:00:00,40.473183510000005,-79.97726843,medium
5701094,rain,2013-06-07 10:00:00,50.56316778,14.01003669,large
5701095,continuous_rain,2018-07-07 05:00:00,64.79330909000001,-22.13187983,catastrophic
5701096,rain,2017-12-16 00:00:00,-43.36684485,-72.42533612999999,catastrophic
5701097,rain,2017-12-14 06:00:00,35.425311,-83.744629,medium
5701100,rain,2018-06-10 22:00:00,40.24256882,-79.95359303000001,medium
5701101,downpour,2018-08-07 00:00:00,46.20671,7.2191,medium
5701102,continuous_rain,2018-06-14 03:00:00,11.46851,75.9434,large
5701103,rain,2006-07-01 00:00:00,42.0559728,20.9657742,unknown
5701104,rain,2006-04-05 00:00:00,42.0762644,21.4957233,unknown
5701110,rain,1987-11-01 00:00:00,41.9719079,22.5822327,unknown
5701113,rain,2000-05-30 00:00:00,41.8227443,20.877217,unknown
5701116,rain,1996-01-08 00:00:00,41.7117963,21.7879035,unknown
5701118,rain,1993-02-04 00:00:00,41.4554151,20.5464525,unknown
5701119,rain,2012-02-02 00:00:00,41.4503182,20.8277973,unknown
5701122,rain,1994-09-26 00:00:00,41.4670384,22.0984896,unknown
5701123,rain,2003-05-12 00:00:00,41.4383781,22.1810629,unknown
5701125,rain,2012-11-01 00:00:00,41.1972551,22.2709849,unknown
5701126,rain,2012-11-01 00:00:00,41.1993508,22.2687602,unknown
5701127,rain,2010-02-20 00:00:00,41.067579,21.0770708,unknown
5701128,rain,2010-05-03 00:00:00,45.8472729,-73.47446435,medium
5701130,continuous_rain,2018-08-15 00:00:00,11.19838929,75.89666866,small
5701132,continuous_rain,2018-08-10 00:00:00,11.62513002,76.12122789,very_large
5701133,downpour,2018-07-28 07:00:00,18.75631569,100.90796926,large
5702205,continuous_rain,2018-04-23 00:00:00,-1.91921046,30.017644160000003,medium
5702207,downpour,2018-08-11 00:00:00,50.87826407,-121.51670437,small
5702208,downpour,2015-06-13 00:00:00,41.6740284,44.67535468,catastrophic
5702212,downpour,2018-07-24 00:00:00,4.03053171,9.19870193,medium
5702213,downpour,2014-02-11 00:00:00,45.37163061,14.43810932,medium
5702214,rain,2017-09-08 00:00:00,-44.69050147,169.13439505,medium
5702216,continuous_rain,2018-08-16 00:00:00,12.43205911,75.73750347,medium
5702218,downpour,2018-04-30 18:00:00,51.260331,1.1418443699999998,small
5702219,downpour,2017-08-18 21:00:00,35.417749130000004,137.31226286999998,medium
5702221,downpour,2017-08-18 00:00:00,44.854054,34.957203,large
5702223,continuous_rain,2017-11-28 00:00:00,-36.81271364,174.72474769000002,medium
5702224,downpour,2017-09-18 00:00:00,-45.8478877,170.53999672999998,small
5702225,downpour,2017-07-22 00:00:00,-45.847930000000005,170.54007099999998,small
5702226,rain,2017-07-22 00:00:00,-45.837441000000005,170.587817,small
5702228,downpour,2017-09-26 00:00:00,-1.185068,29.846007,unknown
5702229,downpour,2017-09-07 00:00:00,-1.2469100000000002,29.74727,unknown
5702231,downpour,2018-04-27 18:00:00,0.08071171,35.23937545,medium
5702235,snowfall_snowmelt,2017-12-29 00:00:00,40.49435952,-80.04515948000001,small
5702236,rain,2017-04-01 00:00:00,40.520892,-80.089097,medium
5702239,downpour,2017-10-23 00:00:00,35.42027,-82.743583,small
5702242,downpour,2018-08-15 00:00:00,9.84283264,76.7379347,small
5702243,downpour,2017-09-19 00:00:00,9.980976,77.000961,medium
5702244,continuous_rain,2018-08-17 00:00:00,10.1160933,77.14963250000001,large
5702245,continuous_rain,2018-08-16 00:00:00,11.86932069,75.90546189,large
5702247,rain,2017-08-25 00:00:00,36.702395,-105.464026,small
5702254,snowfall_snowmelt,2017-07-05 00:00:00,43.131522,-110.642152,large
5702255,rain,2018-08-03 16:00:00,43.475156,-110.782668,small
5702256,rain,2017-12-30 00:00:00,46.221243220000005,-116.04895106,small
5702259,rain,2017-10-22 07:00:00,47.914045,-120.212877,small
5702261,rain,2018-04-30 00:00:00,45.51805393,-122.34600237,small
5702263,downpour,2017-08-26 00:00:00,23.83291945,92.63125938,medium
5702264,continuous_rain,2017-09-21 00:00:00,24.938948,93.496837,medium
5702265,downpour,2017-09-29 14:00:00,24.981195000000003,94.018619,small
5702266,continuous_rain,2017-10-22 00:00:00,25.533595,94.133345,medium
5702267,downpour,2017-09-30 00:00:00,25.658708,94.098536,medium
5702271,rain,2017-08-28 00:00:00,25.55544,93.63981,small
5702272,rain,2018-04-28 11:00:00,25.03190213,92.42257695,medium
5702279,downpour,2018-08-29 00:00:00,30.35948514,78.37742809,medium
5702280,downpour,2018-08-05 00:00:00,45.82658527,6.97574336,medium
5702283,downpour,2017-09-07 18:00:00,7.094308,125.60468,small
5702285,rain,2017-11-03 12:00:00,10.46271,-84.702885,unknown
5702287,continuous_rain,2018-09-04 00:00:00,6.9147915,37.00115538,unknown
5702291,rain,2014-02-09 00:00:00,-3.338,29.424,very_large
5702292,rain,2015-03-29 00:00:00,-3.648,29.337,large
5702293,rain,2015-03-29 00:00:00,-3.678,29.331,large
5702294,rain,2015-03-30 16:00:00,-3.976,29.438,medium
5702295,rain,2015-11-02 00:00:00,-3.607,29.355,large
5702297,rain,2016-02-19 00:00:00,-3.383,29.361,medium
5702298,rain,2016-04-01 15:00:00,-3.382,29.395,medium
5702300,rain,1983-12-12 00:00:00,-2.503,28.845,small
5702303,rain,2002-02-06 10:00:00,-3.412,29.127,very_large
5702304,rain,2002-02-06 00:00:00,-2.115,29.057,medium
5702305,rain,2003-04-26 00:00:00,-2.1,28.9,unknown
5702306,rain,2003-04-26 00:00:00,-2.1,28.9,unknown
5702312,rain,2009-02-04 05:00:00,-1.4,28.81,medium
5702318,rain,2010-05-15 00:00:00,-1.496,29.374,large
5702320,rain,2010-10-18 00:00:00,-2.839,28.686,medium
5702324,rain,2012-05-09 00:00:00,-3.049,29.129,medium
5702325,rain,2012-11-08 00:00:00,-2.044,28.9,medium
5702326,rain,2012-12-19 00:00:00,0.481,29.449,medium
5702330,rain,2013-01-02 00:00:00,-2.505,28.88,medium
5702331,rain,2013-04-29 00:00:00,-1.788,29.004,medium
5702335,rain,2014-01-18 00:00:00,-2.519,28.862,medium
5702336,rain,2014-01-18 00:00:00,-2.498,28.873,medium
5702337,rain,2014-01-19 00:00:00,-2.496,28.879,medium
5702338,rain,2014-01-23 00:00:00,-2.529,28.857,medium
5702339,rain,2014-01-25 00:00:00,-2.508,28.848,medium
5702342,rain,2014-02-18 00:00:00,-2.067,28.563,medium
5702344,rain,2014-10-04 00:00:00,0.139,29.323,medium
5702345,rain,2014-10-25 00:00:00,-2.134,28.86,large
5702346,rain,2014-10-25 00:00:00,-2.044,28.9,large
5702347,rain,2014-12-26 00:00:00,-2.223,29.033,medium
5702348,rain,2015-04-14 00:00:00,-2.511,28.856,large
5702349,rain,2015-05-12 00:00:00,-1.396,28.812,large
5702350,rain,2015-10-13 00:00:00,-2.231,29.073,medium
5702352,rain,2015-12-09 00:00:00,-1.911,28.954,large
5702353,rain,2015-12-11 00:00:00,-2.523,28.857,large
5702362,rain,2016-01-15 00:00:00,-2.88,28.448,medium
5702365,rain,2016-04-09 00:00:00,-3.386,29.142,medium
5702366,rain,2016-04-12 00:00:00,-1.7160000000000002,29.023,medium
5702370,rain,1988-05-08 00:00:00,-1.552,29.608,very_large
5702372,rain,2007-09-19 00:00:00,-1.67,29.274,medium
5702373,rain,2007-09-19 00:00:00,-1.783,29.583,medium
5702374,rain,2007-11-06 00:00:00,-1.472,29.658,medium
5702375,rain,2009-05-11 00:00:00,-1.7080000000000002,30.196,medium
5702376,rain,2010-03-26 00:00:00,-1.659,29.288,very_large
5702377,rain,2010-03-29 00:00:00,-2.392,29.023,medium
5702379,rain,2010-06-07 00:00:00,-1.754,29.801,medium
5702381,rain,2011-09-19 00:00:00,-1.443,29.857,medium
5702382,rain,2011-11-04 00:00:00,-2.13,29.415,medium
5702383,rain,2011-11-10 00:00:00,-2.007,29.662,medium
5702384,rain,2011-12-04 20:00:00,-2.47,29.471,medium
5702385,rain,2012-05-06 00:00:00,-1.832,29.646,medium
5702387,rain,2013-04-15 00:00:00,-1.954,30.089,small
5702388,rain,2013-04-17 10:00:00,-1.878,29.42,medium
5702390,rain,2013-04-17 00:00:00,-2.25,29.415,medium
5702391,rain,2013-04-20 00:00:00,-2.183,29.918,large
5702392,rain,2013-05-04 00:00:00,-1.665,29.835,medium
5702393,rain,2013-12-17 00:00:00,-1.923,30.004,medium
5702394,rain,2014-02-23 00:00:00,-1.867,29.957,medium
5702395,rain,2015-04-03 00:00:00,-2.392,29.175,large
5702396,rain,2015-04-03 00:00:00,-1.658,29.329,large
5702397,rain,2016-05-02 20:30:00,-2.172,29.369,medium
5702398,rain,2016-05-07 00:00:00,-1.7000000000000002,29.796,medium
5702399,rain,2016-05-07 00:00:00,-1.815,29.74,large
5702403,rain,2001-09-03 00:00:00,0.782,30.083,medium
5702404,rain,2001-11-02 00:00:00,0.801,30.169,medium
5702406,rain,2003-05-03 00:00:00,0.243,29.951,medium
5702408,rain,2009-05-17 00:00:00,0.7120000000000001,30.191,medium
5702409,rain,2009-08-23 00:00:00,-1.179,29.627,medium
5702410,rain,2009-10-03 00:00:00,-1.251,29.982,medium
5702411,rain,2009-10-15 00:00:00,0.174,30.084,small
5702412,rain,2010-03-04 00:00:00,-1.399,29.94,medium
5702413,rain,2010-03-05 00:00:00,0.552,30.121,medium
5702414,rain,2010-03-06 00:00:00,0.5870000000000001,30.256,medium
5702416,rain,2010-05-15 00:00:00,-0.792,29.835,medium
5702417,rain,2010-05-16 00:00:00,-1.18,30.119,medium
5702418,rain,2010-05-17 00:00:00,0.083,29.86,medium
5702423,rain,2010-10-27 00:00:00,-0.255,30.35,medium
5702428,rain,2012-05-17 00:00:00,0.168,29.983,medium
5702433,rain,2013-09-26 19:30:00,0.158,30.005,medium
5702434,rain,2013-10-08 00:00:00,0.767,30.217,medium
5702435,rain,2014-02-04 00:00:00,0.31,30.044,medium
5702436,rain,2014-08-12 12:00:00,-0.267,30.568,medium
5702437,rain,2014-10-24 05:45:00,-0.45,30.393,medium
5702438,rain,2015-12-03 00:00:00,-0.487,30.17,large
5702439,rain,2016-05-10 00:00:00,0.8350000000000001,30.158,medium
5702440,rain,2016-05-10 04:00:00,0.8350000000000001,30.158,medium
5702441,rain,2016-07-10 00:00:00,0.545,30.011,medium
5702442,continuous_rain,2018-04-07 03:00:00,40.40359473,-79.83911797,medium
5702443,continuous_rain,2017-11-21 00:00:00,4.673832,101.489871,unknown
5702445,downpour,2018-02-28 11:00:00,-7.336586,110.015902,unknown
5702446,downpour,2017-10-28 23:00:00,-7.563372,109.869123,unknown
5702447,downpour,2017-12-18 10:00:00,-7.546460000000001,110.43748527,large
5702448,downpour,2018-01-21 00:00:00,-7.134959,108.805577,medium
5702449,continuous_rain,2018-12-18 00:00:00,-7.454506,108.871547,unknown
5702450,downpour,2017-12-07 02:00:00,-6.703733,106.982342,unknown
5702451,continuous_rain,2017-12-19 00:00:00,-6.556909999999999,107.796209,medium
5702452,downpour,2017-10-31 00:00:00,-7.190354999999999,107.28986,unknown
5702454,downpour,2017-10-24 00:00:00,10.242177,-61.34432,small
5702461,snowfall_snowmelt,2018-04-28 00:00:00,50.19642375,-119.49424058,small
5702462,continuous_rain,2017-11-30 03:00:00,49.324206,-121.609169,small
5702463,snowfall_snowmelt,2017-12-22 09:00:00,48.484910000000006,-123.55253,small
5702465,continuous_rain,2017-11-14 20:00:00,49.287339,-124.602946,small
5702466,rain,2018-01-28 00:00:00,50.04292677,-125.30240148,small
5702467,downpour,2017-04-17 20:00:00,50.78519472,-119.15917533,medium
5702469,downpour,2018-07-26 21:00:00,6.54755192,-73.13772098999999,medium
5702470,downpour,2018-07-30 00:00:00,14.4754668,-90.8816542,large
5702473,rain,2018-02-14 09:00:00,-13.15974225,-72.53902508,medium
5702474,rain,2017-03-24 04:00:00,-13.18700778,-72.53909046,medium
5702475,downpour,2018-08-21 03:00:00,-10.24062938,-75.5702749,medium
5702477,downpour,2018-09-29 11:00:00,32.646483,72.75367700000001,medium
5702478,downpour,2018-09-29 11:00:00,32.646342999999995,72.753957,medium
5702479,rain,2018-09-29 11:00:00,32.645972,72.754685,medium
5702480,rain,2018-09-29 11:00:00,32.645972,72.754685,medium
5702481,rain,2018-09-29 11:00:00,32.645658000000005,72.75539500000001,small
5702482,rain,2018-09-29 11:00:00,32.645448,72.756213,small
5702483,rain,2018-09-29 11:00:00,32.64150179,72.75843868,medium
5702484,continuous_rain,2018-10-30 00:00:00,46.33029639,10.87190091,large
5702486,continuous_rain,2013-06-03 11:00:00,49.82774061,14.44228004,small
5702487,downpour,2018-09-03 00:00:00,49.70147926,15.22066761,small
5702488,rain,2016-05-21 00:00:00,22.3945746,114.35439522,large
5702489,downpour,2013-05-22 00:00:00,22.32492747,114.22974812,small
5702490,downpour,2013-05-22 00:00:00,22.32544412,114.23013094,small
5702491,downpour,1997-07-03 00:00:00,22.39248688,114.18674047,medium
5702492,rain,2008-10-04 00:00:00,5.338909999999999,100.24363,medium
5702494,downpour,2017-08-22 00:00:00,55.262203,-7.412656,medium
5702495,downpour,2017-08-28 18:00:00,1.13873495,34.40624009,large
5702497,rain,2017-09-08 02:00:00,57.11005243,-135.39707496999998,small
5702498,rain,2017-09-04 12:00:00,57.110109,-135.39698099999998,small
5702499,downpour,2017-09-07 00:00:00,20.21592687,99.61582625,unknown
5702501,continuous_rain,2017-12-19 17:00:00,2.79845035,113.95973317,small
5702505,rain,2017-12-21 00:00:00,44.08419617,-122.23293637,medium
5702506,continuous_rain,2017-10-27 00:00:00,3.097229,101.736794,small
5702507,downpour,2017-09-12 00:00:00,13.707587,123.739073,small
5702508,rain,2017-10-13 00:00:00,13.664854,79.35744199999999,medium
5702509,continuous_rain,2015-02-05 00:00:00,50.416715,-5.0762,large
5702512,downpour,2017-09-01 00:00:00,-41.294931,174.764468,medium
5702513,rain,2017-10-03 00:00:00,17.414895,78.433758,medium
5702514,rain,2017-09-03 00:00:00,35.356143,-119.03961,unknown
5702515,continuous_rain,2017-10-15 00:00:00,30.782834,111.160816,unknown
5702516,downpour,2015-12-28 00:00:00,53.256352,-4.103388,small
5702518,rain,2017-12-29 15:00:00,55.308579980000005,-4.67714428,small
5702522,rain,2018-10-11 14:00:00,12.533383,124.333258,unknown
5702532,rain,,42.19643687,22.32497078,unknown
5702543,rain,,42.0188514,20.9294495,unknown
5702568,rain,,41.88178708,20.818040940000003,unknown
5702580,rain,,41.97973492,21.20731619,unknown
5702622,rain,,41.85739103,21.40788962,unknown
5702640,rain,,41.63494241,20.62733028,unknown
5702666,rain,,41.72450629,22.208199330000003,unknown
5702672,rain,,41.521745030000005,20.56545988,unknown
5702673,rain,,41.51538912,20.5754702,unknown
5702674,rain,,41.61896131,20.59334317,unknown
5702688,rain,,41.44251812,20.54362229,unknown
5702710,rain,,41.32361584,20.61985187,unknown
5702711,rain,,41.28265308,20.78841394,unknown
5702714,rain,,41.37243882,21.68122776,unknown
5702726,rain,,41.15299859,21.11524903,unknown
5702737,rain,,41.02485486,21.24164313,unknown
5702738,rain,,41.04247691,21.22461533,unknown
5702741,rain,,41.112983420000006,21.2805212,unknown
5702742,rain,,41.09875827,21.30409117,unknown
5702743,rain,,41.08971266,21.32222518,unknown
5702747,rain,,40.99414565,20.93263318,unknown
5702749,rain,,40.935945,21.35282751,unknown
5702750,rain,,40.98901023,21.31384296,unknown
5702754,downpour,2018-04-14 00:00:00,22.22103578,-159.57219036,medium
5702757,downpour,2018-05-16 00:00:00,37.26419885,69.17730515000001,large
5702758,snowfall_snowmelt,2018-04-29 00:00:00,48.94296835,-57.85163668,small
5702762,downpour,2018-08-11 08:30:00,39.88229637,115.79611191,large
5702765,downpour,2018-06-07 11:00:00,6.87925345,80.44285988,medium
5702767,continuous_rain,2017-10-17 20:00:00,9.60397,124.273652,large
5702770,downpour,2017-10-12 01:00:00,20.652251,105.156024,large
5702771,downpour,2018-06-01 18:00:00,52.15320083,-8.079134360000001,medium
5702774,downpour,2017-10-14 17:00:00,16.431356,120.65546,unknown
5702777,downpour,2017-09-02 06:00:00,-43.634486,172.718391,unknown
5702778,downpour,2017-09-28 20:45:00,10.379057,123.913048,medium
5702779,rain,2017-09-25 22:15:00,10.370659,123.874349,small
5702780,rain,2017-09-15 00:00:00,5.379844,100.272206,unknown
5702781,snowfall_snowmelt,2018-04-29 13:00:00,49.58237545,-117.22261546,medium
5702782,continuous_rain,2017-12-28 00:00:00,5.332365,100.282196,small
5702784,downpour,2017-12-07 00:00:00,60.532045,5.602199,medium
5702786,continuous_rain,2017-11-05 03:00:00,5.467079,100.274239,medium
5702787,downpour,2017-12-20 07:45:00,20.915994,-156.265337,small
5702790,downpour,2017-12-19 00:00:00,-37.827428,145.05754000000002,small
5702791,downpour,2017-11-13 07:00:00,4.401089,113.999468,unknown
5702793,rain,2018-04-28 00:00:00,45.692100450000005,-73.61728271999999,small
5702794,snowfall_snowmelt,2017-12-25 00:00:00,47.04682625,11.53637146,very_large
5702795,downpour,2018-07-12 00:00:00,20.30729669,-103.37978002,medium
5702797,rain,2017-10-30 00:00:00,58.304831,-134.41736600000002,medium
5702798,downpour,2018-07-26 00:00:00,1.75593766,-75.75220492,unknown
5702799,downpour,2017-12-26 06:00:00,13.913123,122.604628,medium
5702800,downpour,2017-09-25 00:00:00,10.723057,-61.565786,unknown
5702801,continuous_rain,2017-10-05 17:36:17,-38.504723,143.551847,small
5702803,downpour,2017-10-06 00:00:00,18.322598000000003,99.744902,small
5702808,downpour,2018-02-19 03:00:00,-25.901445,32.597992000000005,medium
5702811,downpour,2017-11-20 00:00:00,-45.556842,169.314487,large
5702815,downpour,2017-08-26 06:00:00,59.4517262,-135.3219022,small
5702818,downpour,2018-08-11 11:00:00,22.692287,121.02058,medium
5702820,downpour,2017-11-04 18:30:00,5.368532,102.025023,unknown
5702822,snowfall_snowmelt,2019-01-24 00:00:00,40.42220287999999,-79.91560419,small
5702824,rain,2018-12-19 00:00:00,46.50053863,-116.3661232,small
5702827,rain,2019-02-07 23:00:00,-22.99768141,-43.25403571,medium
5702828,rain,2019-02-07 21:00:00,-23.06266662,-43.56330275,small
5702830,rain,2018-03-30 02:00:00,49.09255121,-117.69719273,medium
5702833,rain,2018-12-28 00:00:00,34.83065145,-85.76221167000001,small
5702834,rain,2018-12-29 11:00:00,38.35019947,-82.59971435,small
5702836,rain,2018-03-30 02:00:00,49.09255121,-117.69719273,medium
5702839,downpour,2019-01-05 19:00:00,34.045219,-118.935959,small
5702843,rain,2018-12-28 00:00:00,35.22195907,-82.31845689,small
5702844,rain,2018-12-25 00:00:00,45.39585714,-122.47909649,small
5702845,rain,2018-12-28 00:00:00,34.83065145,-85.76221167000001,small
5702846,rain,2018-12-29 11:00:00,38.35019947,-82.59971435,small
5702847,rain,2018-12-28 17:00:00,44.73584587,-122.16305099,medium
5702848,rain,2018-12-28 20:00:00,40.767431,-123.08468428,medium
5702850,rain,2018-12-25 00:00:00,38.30782724,-81.73310590999999,medium
5702852,continuous_rain,2019-03-16 06:00:00,47.32749671,11.63348588,medium
5702853,rain,2019-03-16 09:44:00,47.08688058,10.67418878,small
5702856,snowfall_snowmelt,2019-03-09 08:00:00,47.33361392,13.24952061,medium
5702862,downpour,2018-07-10 00:00:00,4.46954482,-75.54201472,medium
5702863,downpour,2018-12-01 01:00:00,4.52468263,-75.63605645,medium
5703230,snowfall_snowmelt,2013-04-06 00:00:00,50.39425136,30.55412309,small
5703231,snowfall_snowmelt,2019-03-12 15:00:00,46.75930401,9.19753718,large
5703236,continuous_rain,2019-03-28 00:00:00,48.75925461,13.40223174,medium
5703237,downpour,2017-08-11 00:00:00,46.55339671,11.25004038,small
5703240,downpour,2018-06-01 00:00:00,50.0222117,6.5788623600000005,medium
5703241,snowfall_snowmelt,2019-03-02 00:00:00,47.79469126,12.5703702,small
5703242,downpour,2018-12-24 13:20:00,46.37241,8.09292,small
5703243,continuous_rain,2019-03-16 00:00:00,47.72249633,12.85096029,small
5703247,downpour,2019-04-22 15:10:41,2.2379054,-76.77434487,medium
5703248,rain,1968-05-29 04:00:00,41.99089514,-74.35309047,small
5703249,continuous_rain,2019-07-09 12:37:24.000001,25.56728469,91.90642696,unknown
5703250,continuous_rain,2019-07-09 12:37:24.000001,25.58822736,92.02269564,unknown
5703251,continuous_rain,2019-07-09 12:37:24.000001,25.53663703,91.98082795,unknown
5703259,rain,2019-05-12 16:31:44,47.22983561,10.94858078,small
5703261,downpour,2019-06-03 18:44:59,48.845124680000005,8.68186908,small
5703264,downpour,2019-05-20 18:48:26,5.06456877,-75.81061786,medium
5703266,rain,2019-05-21 21:54:34.000001,4.21568,-73.81477,large
5703268,rain,2019-05-25 13:11:21,42.48333,1.46667,small
5703269,rain,2019-05-28 23:32:08,6.0087,-75.83792000000001,large
5703272,rain,2019-05-21 18:44:59,51.48333172,8.6069167,medium
5703273,rain,2019-05-21 18:44:59,50.11148644,11.49328743,medium
5703274,rain,2019-05-21 18:44:59,46.56765141,11.2624205,medium
5703275,rain,2019-05-21 18:44:59,50.67757207,7.24589596,small
5703280,rain,2019-06-04 14:50:06,1.020468,34.39762073,unknown
5703281,rain,2019-06-04 14:50:06,1.00560176,34.39555811,unknown
5703284,rain,2019-06-05 12:57:41,20.94224973,-98.68277429,medium
5703285,downpour,2019-06-04 12:57:41,18.730499,-97.31035326,medium
5703286,rain,2019-06-10 21:34:17,50.92670806,14.235185759999998,medium
5703287,rain,2019-06-15 13:30:49,4.22431624,-73.81577806000001,large
5703289,rain,2019-07-11 08:30:12,47.19818229,11.42462329,medium
5703290,downpour,2019-07-01 08:30:12,47.28574546,12.5620997,large
5703291,rain,2019-07-01 08:30:12,46.788810000000005,11.61197,small
5703294,downpour,2019-07-18 14:21:44,12.71859173,75.46956277,medium
5703295,downpour,2019-07-26 20:23:02,45.41718,7.03017,medium
5703297,snowfall_snowmelt,2019-07-23 12:14:31,-40.90054725,-71.48999106000001,medium
5703298,rain,2019-08-25 20:27:33,50.92534195,14.17674271,medium
5703304,downpour,2019-08-26 20:27:33,47.5790827,12.37572575,large
